global_step,episodic_return
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
251392,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
503552,0.00
